study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	instrument_model	library_source	library_selection	first_public	study_alias	fastq_md5	fastq_ftp	submitted_ftp	sample_title
PRJEB3365	SAMEA1573127	ERS185091	ERX162247	ERR187922	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	e64b7fe53013cab41264eaf75f99005a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187922/ERR187922.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00157.5.MI_120327_3_1.fastq.gz	HG00157
PRJEB3365	SAMEA1573178	ERS185340	ERX162496	ERR187923	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	e75d8763f3e6c007a6e4691d3595d7b3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187923/ERR187923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19257.6.MI_120309_1_1.fastq.gz	NA19257
PRJEB3365	SAMEA1573280	ERS185059	ERX162215	ERR187924	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	21d9db74180d619980298e916cb0f7ee	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187924/ERR187924.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00346.2.MI_120126_7_1.fastq.gz	HG00346
PRJEB3365	SAMEA1573440	ERS185274	ERX162430	ERR187925	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	d151f639b588ebc553b083e88794a20d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187925/ERR187925.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00359.1.MI_120104_1_1.fastq.gz	HG00359
PRJEB3365	SAMEA1573500	ERS185236	ERX162392	ERR187926	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	20d0a859a23bcc5a5012339091eed5a1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187926/ERR187926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00315.2.MI_120126_3_1.fastq.gz	HG00315
PRJEB3365	SAMEA1573239	ERS185123	ERX162279	ERR187927	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	fce14e4db58f49f505dc6043c556650b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187927/ERR187927.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA18519.1.MI_120104_4_1.fastq.gz	NA18519
PRJEB3365	SAMEA1573276	ERS185194	ERX162350	ERR187928	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	0ae600df7dade195b6098004e3246901	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187928/ERR187928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00321.2.MI_120126_5_1.fastq.gz	HG00321
PRJEB3365	SAMEA1573434	ERS185408	ERX162564	ERR187929	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	8fadfd3fa68deffacfcb483c9a2eae2a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187929/ERR187929.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00329.5.MI_120327_3_1.fastq.gz	HG00329
PRJEB3365	SAMEA1573166	ERS185321	ERX162477	ERR187930	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	3d7d5b5c92d379aeaf6608fc41ccef88	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187930/ERR187930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12413.2.MI_120126_1_1.fastq.gz	NA12413
PRJEB3365	SAMEA1573402	ERS185270	ERX162426	ERR187931	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	542107cc75497c5eba1e55fa5dafbbf3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187931/ERR187931.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00267.4.MI_120524_1_1.fastq.gz	HG00267
PRJEB3365	SAMEA1573286	ERS185115	ERX162271	ERR187932	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	e9d03862ce4b8989d52b26608eacb21b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187932/ERR187932.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00133.2.MI_120126_5_1.fastq.gz	HG00133
PRJEB3365	SAMEA1573230	ERS185259	ERX162415	ERR187933	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	cd258774431a218653365e4a4909dc13	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187933/ERR187933.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20826.1.MI_120104_2_1.fastq.gz	NA20826
PRJEB3365	SAMEA1573429	ERS185471	ERX162627	ERR187934	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	a8b14d2a59d3b1c8738c203c11942616	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187934/ERR187934.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00128.1.MI_120104_2_1.fastq.gz	HG00128
PRJEB3365	SAMEA1573507	ERS185264	ERX162420	ERR187935	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	9825f49dd5c9c68bcff7ed7cbb212961	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187935/ERR187935.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12275.7.MI_120224_3_1.fastq.gz	NA12275
PRJEB3365	SAMEA1573247	ERS185295	ERX162451	ERR187936	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	742e2aa1364febf0a5319f9b064ef782	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187936/ERR187936.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA11831.7.MI_120224_2_1.fastq.gz	NA11831
PRJEB3365	SAMEA1573154	ERS185145	ERX162301	ERR187937	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	c24d1bdc8557a17fa48b180647ea193e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187937/ERR187937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19214.6.MI_120309_1_1.fastq.gz	NA19214
PRJEB3365	SAMEA1573531	ERS185169	ERX162325	ERR187938	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	dd6cc5b9916f1817a875b4fd82ff213f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187938/ERR187938.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20757.1.MI_120104_4_1.fastq.gz	NA20757
PRJEB3365	SAMEA1573281	ERS185309	ERX162465	ERR187939	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	fa1d2e51fe40bef605b9e355fbe7b706	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187939/ERR187939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00332.6.MI_120217_1_1.fastq.gz	HG00332
PRJEB3365	SAMEA1573470	ERS185037	ERX179453	ERR204766	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	c28e71fa1c1f56bd7c64b87fa31119ec	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204766/ERR204766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA19095.2.MI_120126_8_1.fastq.gz	NA19095
PRJEB3365	SAMEA1573470	ERS185037	ERX179482	ERR204767	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	7b1e3a1e4f247fe578926d06e03e746e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204767/ERR204767.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA19095.1.MI_120104_2_1.fastq.gz	NA19095
PRJEB3365	SAMEA1573527	ERS185329	ERX179455	ERR204768	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	a8a8da1d46f73484e1ce62d12c290dd4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204768/ERR204768.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00355.6.MI_120217_1_1.fastq.gz	HG00355
PRJEB3365	SAMEA1573462	ERS185322	ERX179463	ERR204769	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	04f5976c42595f47a0c4611e22495585	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204769/ERR204769.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00117.5.MI_120327_3_1.fastq.gz	HG00117
PRJEB3365	SAMEA1573162	ERS185082	ERX179481	ERR204770	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	f72f291fb7669073925ddf1d79fe4840	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204770/ERR204770.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20527.6.MI_120217_2_1.fastq.gz	NA20527
PRJEB3365	SAMEA1573462	ERS185322	ERX179459	ERR204771	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	3fbab91fdeb3841fed0e03ed5c670075	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204771/ERR204771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00117.4.MI_120524_1_1.fastq.gz	HG00117
PRJEB3365	SAMEA1573414	ERS185499	ERX179465	ERR204772	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	56f0cefe980962cfcb6a23fe25da70eb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204772/ERR204772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20544.4.MI_120524_1_1.fastq.gz	NA20544
PRJEB3365	SAMEA1573462	ERS185322	ERX179461	ERR204773	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	44e95d9927d8f0a6e29779c6c445c8a6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204773/ERR204773.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00117.3.MI_120120_3_1.fastq.gz	HG00117
PRJEB3365	SAMEA1573377	ERS185495	ERX179458	ERR204774	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	4ffd57aa6d0e7968222e74f319895367	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204774/ERR204774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA12144.4.MI_120524_3_1.fastq.gz	NA12144
PRJEB3365	SAMEA1573534	ERS185470	ERX179489	ERR204775	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	96366d377c17f09f3dd883003ed6f481	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204775/ERR204775.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA06986.6.MI_120217_2_1.fastq.gz	NA06986
PRJEB3365	SAMEA1573462	ERS185322	ERX179475	ERR204776	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	cfda1b3fba916d946e6675489bc78370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204776/ERR204776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00117.7.MI_120224_2_1.fastq.gz	HG00117
PRJEB3365	SAMEA1573534	ERS185470	ERX179470	ERR204777	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	16730045853f235cb50811b16d4066bb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204777/ERR204777.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA06986.1.MI_120104_2_1.fastq.gz	NA06986
PRJEB3365	SAMEA1573470	ERS185037	ERX179454	ERR204778	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	9a49775c1bb1e66b3acd1ab0c3bcf534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204778/ERR204778.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA19095.7.MI_120224_3_1.fastq.gz	NA19095
PRJEB3365	SAMEA1573470	ERS185037	ERX179485	ERR204779	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	fb773f372393007af3797d023ebd8092	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204779/ERR204779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA19095.5.MI_120327_5_1.fastq.gz	NA19095
PRJEB3365	SAMEA1573534	ERS185470	ERX179487	ERR204780	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	4cb70da1def513f0c0c96dc7dc04ebfd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204780/ERR204780.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA06986.7.MI_120224_3_1.fastq.gz	NA06986
PRJEB3365	SAMEA1573162	ERS185082	ERX179471	ERR204781	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	3c63bb7aee2f84d03e867809071a100b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204781/ERR204781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20527.4.MI_120208_5_1.fastq.gz	NA20527
PRJEB3365	SAMEA1573325	ERS185500	ERX179457	ERR204782	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	614cce8219ac35c702d1af1218ddbd43	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204782/ERR204782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20813.5.MI_120327_1_1.fastq.gz	NA20813
PRJEB3365	SAMEA1573425	ERS185498	ERX179474	ERR204783	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	e3dd6d78d2d99b3e553c79dcc37816c1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204783/ERR204783.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20524.2.MI_120126_4_1.fastq.gz	NA20524
PRJEB3365	SAMEA1573162	ERS185082	ERX179476	ERR204784	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	b9c1fe56f11f019d8574503612e0ad9d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204784/ERR204784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20527.7.MI_120224_3_1.fastq.gz	NA20527
PRJEB3365	SAMEA1573162	ERS185082	ERX179478	ERR204785	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	a63fb6cc5566e8f6641850e644706427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204785/ERR204785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20527.2.MI_120126_1_1.fastq.gz	NA20527
PRJEB3365	SAMEA1573470	ERS185037	ERX179467	ERR204786	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	4f03a97ca8ee319ffcd46fe66120290e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204786/ERR204786.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA19095.6.MI_120217_2_1.fastq.gz	NA19095
PRJEB3365	SAMEA1573534	ERS185470	ERX179484	ERR204787	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	5da8deb8eadcfe497554186f565e6b86	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204787/ERR204787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA06986.4.MI_120524_3_1.fastq.gz	NA06986
PRJEB3365	SAMEA1573321	ERS185492	ERX179477	ERR204788	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	99004080af31e3b320a4f4fe3ae39bc4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204788/ERR204788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00339.4.MI_120524_3_1.fastq.gz	HG00339
PRJEB3365	SAMEA1573534	ERS185470	ERX179479	ERR204789	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	a6e1fe3cae5fde165199fb6b8a847e2e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204789/ERR204789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA06986.3.MI_120120_6_1.fastq.gz	NA06986
PRJEB3365	SAMEA1573470	ERS185037	ERX179469	ERR204790	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	b347646e83f316b54bf828d24afa61d8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204790/ERR204790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA19095.4.MI_120208_5_1.fastq.gz	NA19095
PRJEB3365	SAMEA1573527	ERS185329	ERX179490	ERR204791	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	1faa6b2763b9d4b84a6dfd82dd2a49e0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204791/ERR204791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00355.4.MI_120208_5_1.fastq.gz	HG00355
PRJEB3365	SAMEA1573330	ERS185491	ERX179466	ERR204792	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	1d3ffe5194eba1d154caac8f1129efb4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204792/ERR204792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00174.4.MI_120208_5_1.fastq.gz	HG00174
PRJEB3365	SAMEA1573527	ERS185329	ERX179480	ERR204793	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	f032f6cf49e4ae10842818d6e560d772	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204793/ERR204793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00355.7.MI_120224_3_1.fastq.gz	HG00355
PRJEB3365	SAMEA1573342	ERS185493	ERX179451	ERR204794	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	b8d1f5eefebbce3d2a3b4e40fa062aa9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204794/ERR204794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA10847.4.MI_120524_1_1.fastq.gz	NA10847
PRJEB3365	SAMEA1573092	ERS185501	ERX179473	ERR204795	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	d21acf3489e4a057cd8b6ed7087fee1e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204795/ERR204795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00243.4.MI_120208_5_1.fastq.gz	HG00243
PRJEB3365	SAMEA1573162	ERS185082	ERX179472	ERR204796	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	9ae9a2faa0932d5354b2cc6f57a5886c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204796/ERR204796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20527.3.MI_120120_6_1.fastq.gz	NA20527
PRJEB3365	SAMEA1573534	ERS185470	ERX179460	ERR204797	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	a9f2807aa7cc4a20d18292d181983df0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204797/ERR204797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA06986.2.MI_120126_2_1.fastq.gz	NA06986
PRJEB3365	SAMEA1573395	ERS185496	ERX179486	ERR204798	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	34102cce1a22a0fbe61b7c0befc2dc7c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204798/ERR204798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA12777.4.MI_120524_1_1.fastq.gz	NA12777
PRJEB3365	SAMEA1573162	ERS185082	ERX179456	ERR204799	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	f2fd3a54a3de3c51196f3cfc21fa43e0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204799/ERR204799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20527.1.MI_120104_3_1.fastq.gz	NA20527
PRJEB3365	SAMEA1573527	ERS185329	ERX179468	ERR204800	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	1a7f8c86340f67c2192c81b95127ed35	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204800/ERR204800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00355.3.MI_120120_6_1.fastq.gz	HG00355
PRJEB3365	SAMEA1573462	ERS185322	ERX179488	ERR204801	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	b78c839f22c77c5309005bf984622e70	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204801/ERR204801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00117.1.MI_120104_1_1.fastq.gz	HG00117
PRJEB3365	SAMEA1573527	ERS185329	ERX179464	ERR204802	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	7048e455f2e29ce32ffd4042e3a5b0cf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204802/ERR204802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00355.2.MI_120126_3_1.fastq.gz	HG00355
PRJEB3365	SAMEA1573527	ERS185329	ERX179462	ERR204803	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	19b01da99a9e21cf28a390e3fcafaea7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204803/ERR204803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00355.1.MI_120104_2_1.fastq.gz	HG00355
PRJEB3365	SAMEA1573462	ERS185322	ERX179483	ERR204804	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	6369296c5fb350ee5005d0f8b57f1cf9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204804/ERR204804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/HG00117.2.MI_120126_6_1.fastq.gz	HG00117
PRJEB3365	SAMEA1573411	ERS185497	ERX179452	ERR204805	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-12-04	E-GEUV-2	ea858c44b5a607ae8b4663511de7faf2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204805/ERR204805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177030/fastq/NA20503.1.MI_120104_3_1.fastq.gz	NA20503
